,context,word,POS,sum_logprobs
1894,Я знал: их особенно, интересовали,VERB,-5.377758502960205
1895,Я знал: их особенно, любил,VERB,-5.620607852935791
1896,Я знал: их особенно, интересовала,VERB,-5.627758502960205
1897,Я знал: их особенно, интересовало,VERB,-5.627758502960205
1898,"Я люблю салат из картошки с зеленью, заправленный", раст,NOUN,-0.8403787016868591
1899,"Я люблю салат из картошки с зеленью, заправленный", растительным,ADJ,-0.8419564149808139
1900,"Я люблю салат из картошки с зеленью, заправленный", оливковым,ADJ,-1.4667016702733235
1901,"Я люблю салат из картошки с зеленью, заправленный", маслом,NOUN,-2.342101772897877
1902,"Я люблю салат из картошки с зеленью, заправленный", сметаной,NOUN,-2.9895871552021163
1903,"Я люблю салат из картошки с зеленью, заправленный", под,ADP,-3.215378761291504
1904,"Я люблю салат из картошки с зеленью, заправленный", подсолнечным,ADJ,-3.225015226547839
1905,"Я люблю салат из картошки с зеленью, заправленный", майонез,NOUN,-3.5904445913292875
1906,"Я люблю салат из картошки с зеленью, заправленный", майонезом,NOUN,-3.5905581476290536
1907,"Я люблю салат из картошки с зеленью, заправленный", сметанкой,NOUN,-6.739587175691213
1908,"Я люблю салат из картошки с зеленью, заправленный", маслицем,NOUN,-8.85826943255961
1909,"Я люблю салат из картошки с зеленью, заправленный", растительными,ADJ,-9.216956079006197
1910,"Я люблю салат из картошки с зеленью, заправленный", подливкой,NOUN,-9.347565114498138
1911,"Я люблю салат из картошки с зеленью, заправленный", подсолнечным,ADJ,-9.403476874838816
1912,"Я люблю салат из картошки с зеленью, заправленный", растит,VERB,-9.591956079006197
1913,Я сделала, это,PRON,-2.4098637104034424
1914,Я сделала, все,PRON,-2.7848637104034424
1915,Я сделала, несколько,NUM,-3.1598637104034424
1916,Я сделала, для,ADP,-3.7848637104034415
1917,Я сделала, 2,NUM,-5.91114068031311
1918,Я сделала, 4,NUM,-5.91114068031311
1919,Я сделала, 3,NUM,-5.91114068031311
1920,Я сделала, 5,NUM,-6.03614068031311
1921,Я сделала, 10,NUM,-6.03614068031311
1922,Я сделала, 20,NUM,-6.66114068031311
1923,Я сделала, 3D,PROPN,-7.843927145004272
1924,"Я сказал, что русский солдат", не,PART,-2.0093870162963867
1925,"Я сказал, что русский солдат", всегда,ADV,-3.0093870162963867
1926,"Я сказал, что русский солдат", в,ADP,-3.6343870162963854
1927,"Я сказал, что русский солдат", везде,ADV,-6.249571800231934
1928,"Я слезал, щупал", и,CCONJ,-2.724414348602295
1929,"Я слезал, щупал", его,PRON,-3.099414348602295
1930,"Я слезал, щупал",".
Я",PRON,-5.870296239852905
1931,"Я слезал, щупал",".
И",CCONJ,-5.870296239852905
1932,"Я слезал, щупал",".
А",INTJ,-6.245296239852905
1933,"Я слезал, щупал",".
В",INTJ,-6.495296239852905
1934,"Я слезал, щупал","
И",CCONJ,-6.587645530700684
1935,"Я слезал, щупал","
и",CCONJ,-7.087645530700684
1936,"Я слезал, щупал","
Я",PRON,-7.087645530700684
1937,"Я слезал, щупал",".
Всё",PRON,-8.163180947303772
1938,"Я слезал, щупал",".
Сейчас",ADV,-8.221179485321045
1939,"Я слезал, щупал",".
Потом",ADV,-8.329039216041565
1940,"Я слезал, щупал",".
Слезал",VERB,-8.529398769140244
